# x/xi     	 z/xi     	#Re(OP0) 	#Im(OP0)  	#Re(OP1) 	#Im(OP1)  	#Re(OP2) 	#Im(OP2)  	total_FE  	bulk_FE   	grad_FE
4.40000000	10.40000000	1.00171646  0.00000000	1.00171646  0.00000000	0.99448156  0.00000000	0.00000000	0.00000000	0.00000000
4.80000000	10.40000000	1.00171646  0.00000000	1.00171646  0.00000000	0.99448156  0.00000000	0.00000000	0.00000000	0.00000000
5.20000000	10.40000000	1.00171646  0.00000000	1.00171646  0.00000000	0.99448156  0.00000000	0.00000000	0.00000000	0.00000000
5.60000000	10.40000000	1.00171646  0.00000000	1.00171646  0.00000000	0.99448156  0.00000000	0.00000000	0.00000000	0.00000000
6.00000000	10.40000000	1.00171646  0.00000000	1.00171646  0.00000000	0.99448156  0.00000000	0.00000000	0.00000000	0.00000000
6.40000000	10.40000000	1.00171646  0.00000000	1.00171646  0.00000000	0.99448156  0.00000000	0.00000000	0.00000000	0.00000000
6.80000000	10.40000000	1.00171646  0.00000000	1.00171646  0.00000000	0.99448156  0.00000000	0.00000000	0.00000000	0.00000000
7.20000000	10.40000000	1.00171646  0.00000000	1.00171646  0.00000000	0.99448156  0.00000000	0.00000000	0.00000000	0.00000000
7.60000000	10.40000000	1.00171646  0.00000000	1.00171646  0.00000000	0.99448156  0.00000000	0.00000000	0.00000000	0.00000000
8.00000000	10.40000000	1.00171646  0.00000000	1.00171646  0.00000000	0.99448156  0.00000000	0.00000000	0.00000000	0.00000000
8.40000000	10.40000000	1.00171646  0.00000000	1.00171646  0.00000000	0.99448156  0.00000000	0.00000000	0.00000000	0.00000000
8.80000000	10.40000000	1.00171646  0.00000000	1.00171646  0.00000000	0.99448156  0.00000000	0.00000000	0.00000000	0.00000000
9.20000000	10.40000000	1.00171646  0.00000000	1.00171646  0.00000000	0.99448156  0.00000000	0.00000000	0.00000000	0.00000000
9.60000000	10.40000000	1.00171646  0.00000000	1.00171646  0.00000000	0.99448156  0.00000000	0.00000000	0.00000000	0.00000000
10.00000000	10.40000000	1.00171646  0.00000000	1.00171646  0.00000000	0.99448156  0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	10.80000000	1.00138292  0.00000000	1.00138293  0.00000000	0.99557377  0.00000000	0.00000000	0.00000000	0.00000000
-9.60000000	10.80000000	1.00138287  0.00000000	1.00138286  0.00000000	0.99557372  0.00000000	0.00000000	0.00000000	0.00000000
-9.20000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-8.80000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-8.40000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-8.00000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-7.60000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-7.20000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-6.80000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-6.40000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-6.00000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-5.60000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-5.20000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-4.80000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-4.40000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-4.00000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-3.60000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-3.20000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-2.80000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-2.40000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-2.00000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-1.60000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-1.20000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-0.80000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-0.40000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
0.40000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
0.80000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
1.20000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
1.60000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
2.00000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
2.40000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
2.80000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
3.20000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
3.60000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
4.00000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
4.40000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
4.80000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
5.20000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
5.60000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
6.00000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
6.40000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
6.80000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
7.20000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
7.60000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
8.00000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
8.40000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
8.80000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
9.20000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
9.60000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
10.00000000	10.80000000	1.00138286  0.00000000	1.00138286  0.00000000	0.99557371  0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	11.20000000	1.00111431  0.00000000	1.00111431  0.00000000	0.99644831  0.00000000	0.00000000	0.00000000	0.00000000
-9.60000000	11.20000000	1.00111426  0.00000000	1.00111425  0.00000000	0.99644826  0.00000000	0.00000000	0.00000000	0.00000000
-9.20000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644826  0.00000000	0.00000000	0.00000000	0.00000000
-8.80000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644826  0.00000000	0.00000000	0.00000000	0.00000000
-8.40000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-8.00000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-7.60000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-7.20000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-6.80000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-6.40000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-6.00000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-5.60000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-5.20000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-4.80000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-4.40000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-4.00000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-3.60000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-3.20000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-2.80000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-2.40000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-2.00000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-1.60000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-1.20000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-0.80000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-0.40000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
0.40000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
0.80000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
1.20000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
1.60000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
2.00000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
2.40000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
2.80000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
3.20000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
3.60000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
4.00000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
4.40000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
4.80000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
5.20000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
5.60000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
6.00000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
6.40000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
6.80000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
7.20000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
7.60000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
8.00000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
8.40000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
8.80000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
9.20000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
9.60000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
10.00000000	11.20000000	1.00111425  0.00000000	1.00111425  0.00000000	0.99644825  0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	11.60000000	1.00089814  0.00000000	1.00089815  0.00000000	0.99714871  0.00000000	0.00000000	0.00000000	0.00000000
-9.60000000	11.60000000	1.00089809  0.00000000	1.00089808  0.00000000	0.99714866  0.00000000	0.00000000	0.00000000	0.00000000
-9.20000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-8.80000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-8.40000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-8.00000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-7.60000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-7.20000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-6.80000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-6.40000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-6.00000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-5.60000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-5.20000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-4.80000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-4.40000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-4.00000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-3.60000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-3.20000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-2.80000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-2.40000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-2.00000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-1.60000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-1.20000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-0.80000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
-0.40000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
0.40000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
0.80000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
1.20000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
1.60000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
2.00000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
2.40000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
2.80000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
3.20000000	11.60000000	1.00089808  0.00000000	1.00089808  0.00000000	0.99714865  0.00000000	0.00000000	0.00000000	0.00000000
